speed,steering_angle,position,rotation,rotation_speed
-2.6568010500000008,0.0,"Vec3(-0.101972, 0.38042, -2.1355)","Vec3(0, -29.649, 0)",2.6
-2.6651188500000007,0.0,"Vec3(-0.0948236, 0.38042, -2.14843)","Vec3(0, -28.9282, 0)",2.6
-2.673391950000001,0.0,"Vec3(-0.0878534, 0.38042, -2.16143)","Vec3(0, -28.2112, 0)",2.6
-2.681121600000001,0.0,"Vec3(-0.081465, 0.38042, -2.17368)","Vec3(0, -27.5413, 0)",2.6
-2.6892211500000016,0.0,"Vec3(-0.0749089, 0.38042, -2.18663)","Vec3(0, -26.8393, 0)",2.6
-2.699306700000001,0.0,"Vec3(-0.0669627, 0.38042, -2.20295)","Vec3(0, -25.9652, 0)",2.6
-2.7088228500000016,0.0,"Vec3(-0.0596618, 0.38042, -2.21851)","Vec3(0, -25.1405, 0)",2.6
-2.7174606000000012,0.0,"Vec3(-0.0531993, 0.38042, -2.23276)","Vec3(0, -24.3919, 0)",2.6
-2.7258945000000017,0.0,"Vec3(-0.0470484, 0.38042, -2.2468)","Vec3(0, -23.6609, 0)",2.6
-2.7346744500000018,0.0,"Vec3(-0.0408198, 0.38042, -2.26154)","Vec3(0, -22.9, 0)",2.6
